"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"Rv3258c",2097.22092696683,-0.679012984679108,0.117133820566939,1.23713795774341e-09,6.77699401920875e-09
"Rv3259",290.735434934248,-0.150228486141909,0.110952305403121,0.149601040137585,0.204384519624588
"Rv3260c",507.548414356858,-0.651014598827294,0.111553564731916,1.08444164137838e-09,5.95693978972627e-09
"Rv3261",579.013677597071,-0.836191832658995,0.0838181541213977,3.07073740456514e-24,6.49591630742316e-23
"Rv3262",963.932382398871,-0.791359765970632,0.0725376214997603,1.69603658843688e-28,5.10995266076777e-27
"Rv3263",682.632937622581,0.047959349328215,0.0873174050033325,0.559512388737085,0.63054144800436
"Rv3264c",2321.15935983297,0.0502085486543476,0.0684553956290281,0.454212286139943,0.527879094675205
"Rv3265c",937.613371075334,0.149073029252427,0.0667408384297179,0.0223132849667262,0.0382334917331625
"Rv3266c",1431.62304007955,0.0979900095349385,0.0813152765827955,0.214873440402498,0.277722350497477
"Rv3267",6804.66255297003,-0.429045245700084,0.110804382754105,4.18918543558504e-05,0.000119258342715259
"Rv3268",2144.34346332037,-0.307582749568315,0.100414655807838,0.00128012167905842,0.00278961310554265
"Rv3269",473.252404618743,-0.704820541815179,0.0944381810774309,1.59960608235223e-14,1.51467461655115e-13
"Rv3270",5760.86401897491,-0.324849230252821,0.0753106943276759,9.2888157564664e-06,2.95296724727953e-05
"Rv3271c",1850.50091912965,-0.177556175088857,0.0743706871673437,0.0152701295030141,0.0270750356814477
"Rv3272",1708.48633895622,-0.57053174337952,0.102491099474752,6.51948384783274e-09,3.26548957970162e-08
"Rv3273",6445.6961674302,-0.395453268626367,0.0632619612694824,1.49184450143904e-10,8.9894933063986e-10
"Rv3274c",2156.21336462456,-0.15122090927768,0.0608561417832795,0.0113103642130845,0.0205280370647285
"Rv3275c",673.48324372627,0.0771713024271302,0.0760396388647015,0.294289946881073,0.36666388431893
"Rv3276c",2016.68941441053,-0.102622439982106,0.0642935749317862,0.106323219219962,0.152322565863757
"Rv3277",1872.1590154665,0.291226722672787,0.0675706815491886,1.0928749154188e-05,3.42773149733483e-05
"Rv3278c",1441.63308929925,0.504412056829094,0.104807506033346,5.00279843092352e-07,1.92419046032716e-06
"Rv3279c",336.306952172945,-0.18001354117984,0.105099197313556,0.0686461686900682,0.104081514632254
"Rv3280",7426.85559816674,-0.396942696625881,0.0747413539527043,4.47627384734495e-08,2.00208496462444e-07
"Rv3281",2147.39882491789,-0.411528309226636,0.0768186350795875,3.82222969289913e-08,1.72738721462044e-07
"Rv3282",1128.27897189537,-0.201577984320023,0.0733650419625954,0.00456525319105872,0.00891749113007886
"Rv3283",4620.06454868585,-0.0296986191730406,0.0737271288318032,0.674125828907886,0.734520115497715
"Rv3284",1215.71313466113,0.122434455185706,0.0637246669861059,0.0493210731984111,0.0775909446637979
"Rv3285",13527.3569105482,-0.478676433110275,0.0673309549859162,4.04733056215134e-13,3.23867880194685e-12
"Rv3286c",567.034266844329,0.344320506164792,0.0837882961616037,2.14575755764842e-05,6.40185881978076e-05
"Rv3287c",233.507645634841,0.279232514119916,0.11461670614245,0.00956464868706024,0.0175941756838291
"Rv3288c",284.737610758342,0.956257100752615,0.124368944564873,1.86846298638652e-15,1.90535315304082e-14
"Rv3289c",402.113499422028,0.743705397533207,0.146268274469286,6.06768057291469e-08,2.65761736106627e-07
"Rv3290c",4469.15131699118,0.87868357146571,0.0897699841865309,1.78650561020056e-23,3.58834990493315e-22
"Rv3291c",214.666380279052,-0.0532773250293071,0.110406566579729,0.608883762416049,0.675838884490267
"Rv3292",814.185321863126,0.237867919277739,0.0712513624203451,0.000666829684336583,0.00152675973207058
"Rv3293",1610.66582242523,0.262309546958983,0.0669516051291768,5.33835614304044e-05,0.000149196362479774
"Rv3294c",146.565530659602,0.346051899013807,0.156426824513146,0.0131097006635893,0.0235701987066432
"Rv3295",2969.50395830911,-1.20777661359719,0.0576353805896606,1.98899202175767e-98,1.31837021175504e-95
"Rv3296",4422.71171761955,0.0497568430135857,0.0559130207441053,0.361331746966023,0.435987972598262
"Rv3297",613.388977215388,0.012699675578521,0.0795835662132592,0.874481597574232,0.90282095747616
"Rv3298c",413.965897575691,-0.228039129630328,0.104382061472088,0.0221627403018743,0.0380246842884185
"Rv3299c",2223.98925708862,-0.198779563007458,0.0756682703724404,0.00687302809381225,0.0130401874734441
"Rv3300c",510.350380193786,-0.102746856286572,0.0814351502528246,0.192742269070722,0.254325150661666
"Rv3301c",526.052274125458,-0.103458648158097,0.0861624274678061,0.213760501805727,0.276643513075619
"Rv3302c",1966.44690498602,-0.136483112444439,0.0578713263731799,0.0174614983484809,0.030591412863673
"Rv3303c",1254.51920121173,-0.227710576932926,0.0824611536466263,0.00426011662836222,0.00836997540294364
