"","x"
"Rv2493",0.00636414159953613
"Rv2494",4.50620680785555e-05
"Rv2495c",8.62965108410032e-05
"Rv2496c",0.00074711196413036
"Rv2497c",0.00698214235659539
"Rv2498c",0.039834993464237
"Rv2499c",0.0258953086372046
"Rv2500c",0.0248922734423345
"Rv2501c",0.0385997203097228
"Rv2502c",8.60951047688028e-05
"Rv2503c",0.00440805897546317
"Rv2504c",0.000140582849361426
"Rv2505c",0.000745334024161693
"Rv2506",0.000391750008317308
"Rv2507",0.000197369747242688
"Rv2508c",0.0012542004368688
"Rv2509",0.00752193167240893
"Rv2510c",0.0374580956469902
"Rv2511",0.0261557093013267
"Rv2512c",0.000133448700015806
"Rv2513",0.000521247661492618
"Rv2514c",0.0460099894269088
"Rv2515c",0.0100300776617592
"Rv2516c",0.0415576047884695
"Rv2517c",0.0370996774284569
"Rv2518c",0.000867196211790972
"Rv2519",0.00422410253415139
"Rv2520c",0.000713110228041409
"Rv2521",0.0430283342355869
"Rv2522c",0.00673157109565851
"Rv2523c",0.0123550652698787
"Rv2524c",0.0650676819961817
"Rv2525c",0.0111529656911519
"Rv2526",2.63509612869231e-06
"Rv2527",0.00081027991324331
"Rv2528c",0.0229176218483432
"Rv2529",7.20440778715638e-07
"Rv2530A",0.00368859018601268
"Rv2530c",0.000529692132061026
"Rv2531c",0.017934574003141
"Rv2532c",0.0204439460273684
"Rv2533c",0.0054682242894171
"Rv2534c",0.00255887165289551
"Rv2535c",0.00342862531258036
"Rv2536",0.00707916127969659
"Rv2537c",0.0458657986111201
"Rv2538c",0.0484320297830656
"Rv2539c",0.0444835978598627
"Rv2540c",0.0321300434246461
"Rv2541",0.0156470667590197
"Rv2542",0.019764741314352
"Rv2543",0.0506910106545184
"Rv2544",0.00202378841023551
"Rv2545",1.63041215568357e-05
"Rv2546",0.00651158084485314
"Rv2547",0.0124439024287146
"Rv2548",0.039289860159363
"Rv2548A",0.0120117960190023
"Rv2549c",0.00554666874240351
"Rv2550c",0.000792229219186304
"Rv2551c",0.0442653034652144
"Rv2552c",0.00632132181714487
"Rv2553c",0.00485312411824569
"Rv2554c",0.00163010631755597
"Rv2555c",0.00559121330362219
"Rv2556c",0.0105617083696001
"Rv2557",0.0649547380702594
"Rv2558",0.263886153509511
"Rv2559c",0.0307049815528735
"Rv2560",0.095462586496114
"Rv2561",0.0146372974515023
"Rv2562",0.00119451357252838
"Rv2563",0.129894180792969
"Rv2564",0.159868344036479
"Rv2565",0.00614078629999797
"Rv2566",0.00211623817073626
"Rv2567",0.0259931003541421
"Rv2568c",0.0127739941962497
"Rv2569c",0.00305593422909653
"Rv2570",0.0912369351897168
"Rv2571c",0.00685647550001085
"Rv2572c",0.0207072454019343
"Rv2573",0.00119897629145204
"Rv2574",0.0777129182035109
"Rv2575",0.00171047901309014
"Rv2576c",0.00692314602836366
"Rv2577",0.0280555960807474
"Rv2578c",0.147463959675693
"Rv2579",0.00192072433942632
"Rv2580c",0.0885102865179358
"Rv2581c",0.0567430435196232
"Rv2582",0.0389836227263124
"Rv2583c",0.00153364874482513
"Rv2584c",0.024914757223026
"Rv2585c",0.00221907949495626
"Rv2586c",0.000389079378777708
"Rv2587c",0.000233398999230318
"Rv2588c",1.75756310935029e-05
"Rv2589",0.000325273324440179
"Rv2590",0.0073542788731638
"Rv2591",0.0285153633474076
"Rv2592c",0.0390088335225154
"Rv2593c",0.0413943516940946
"Rv2594c",0.0561638495102378
"Rv2595",0.0291140652114519
"Rv2596",0.00162716601520776
"Rv2597",0.00445633961515045
"Rv2598",0.00362945281424389
"Rv2599",0.00265906705278475
"Rv2600",0.000160429898739705
"Rv2601",0.000381369078136705
"Rv2601A",0.0152238612879376
"Rv2602",0.000569790969324425
"Rv2603c",0.000253583302332347
"Rv2604c",0.0453607930751005
"Rv2605c",0.0377899087716733
"Rv2606c",0.0323269815724579
"Rv2607",0.0112457115849936
"Rv2608",0.00228028071435994
"Rv2609c",0.000546422581439089
"Rv2610c",0.000561722909530288
"Rv2611c",0.000311390307660163
"Rv2612c",0.00287978360410823
"Rv2613c",0.0109474884831838
"Rv2614A",0.000484003798090562
"Rv2614c",0.0107626601684575
"Rv2615c",0.0175239239644878
"Rv2616",0.00222401441758101
"Rv2617c",0.0166599589966346
"Rv2618",0.0294405854159907
"Rv2619c",0.00400528085768971
"Rv2620c",6.76412307736182e-05
"Rv2621c",7.08298378487881e-06
"Rv2622",0.00131808341713136
"Rv2623",0.00944082100804133
"Rv2624c",0.0202263256869229
"Rv2625c",0.0394622813286479
"Rv2626c",0.0326797369712372
"Rv2627c",0.00629194695362724
"Rv2628",0.05102418906011
"Rv2629",0.0973523206047477
"Rv2630",0.131075664615321
"Rv2631",0.017881613353717
"Rv2632c",9.19087711915576e-08
"Rv2633c",0.00177051045745908
"Rv2634c",0.00219140934355052
"Rv2635",0.0229926314916621
"Rv2636",0.000208805262819694
"Rv2637",0.0356918099656484
"Rv2638",5.65256814951615e-05
"Rv2639c",0.000324486268329835
"Rv2640c",0.000417016624733412
"Rv2641",0.222943027866303
"Rv2642",0.177970212836196
"Rv2643",0.20728751005692
"Rv2644c",0.0791322973572468
"Rv2645",5.01556096138913e-06
"Rv2646",0.0125980818654063
"Rv2647",0.000121918292674688
"Rv2648",0.00139571247489344
"Rv2649",6.26385755620422e-05
"Rv2650c",0.0150816253881201
"Rv2651c",0.0108624157186612
"Rv2652c",0.0210436203018306
"Rv2653c",0.000105353729583455
"Rv2654c",0.017193665084231
"Rv2655c",0.0516437272944391
"Rv2656c",0.00503544988263777
"Rv2657c",0.0570818236163282
"Rv2658c",0.0221200367040889
"Rv2659c",0.0447722741241373
"Rv2660c",0.35342200144063
"Rv2661c",0.0498145652957693
"Rv2662",0.00107324061181714
"Rv2663",0.00394484236715925
"Rv2664",0.00112475101268339
"Rv2665",0.0591347414331729
"Rv2666",0.0599448822212722
"Rv2667",0.0129827570147277
"Rv2668",0.00292889126208334
"Rv2669",0.0109761331300356
"Rv2670c",0.000525109514882776
"Rv2671",0.00108833608590213
"Rv2672",0.0616220961679489
"Rv2673",0.0337114446704915
"Rv2674",0.0233871536692527
"Rv2675c",0.0166386082971969
"Rv2676c",0.00473904330593968
"Rv2677c",5.82141812534462e-05
"Rv2678c",0.000296938032811825
"Rv2679",2.52715794207702e-05
"Rv2680",2.15770552395202e-08
"Rv2681",0.000457149140028903
"Rv2682c",0.0191760958884895
"Rv2683",0.0111475710841968
"Rv2684",0.0282313240060091
"Rv2685",0.0141390073482213
"Rv2686c",0.0196809118099967
"Rv2687c",0.011218159148032
"Rv2688c",0.0174975038898158
"Rv2689c",0.00391695116336626
"Rv2690c",0.0150794768304669
"Rv2691",0.0203455188097237
"Rv2692",0.0287333082915666
"Rv2693c",0.000986859868750076
"Rv2694c",0.000175703525018269
"Rv2695",0.000311324667567567
"Rv2696c",0.00805656182383746
"Rv2697c",0.0120670803080341
"Rv2698",0.00744010673636646
"Rv2699c",0.00352223750595107
"Rv2700",0.0092350612981902
"Rv2701c",0.0363402490642155
"Rv2702",0.0138479447720654
"Rv2703",0.00612250521640361
"Rv2704",0.088596278715679
"Rv2705c",0.0212792152107713
"Rv2706c",0.000462283915943054
"Rv2707",0.0249276599647497
"Rv2708c",0.00536769432464876
"Rv2709",0.0732505851677819
"Rv2710",0.0546121921573023
"Rv2711",0.0021997761619283
"Rv2712c",0.0341649076571752
"Rv2713",0.0483533869257916
"Rv2714",0.00540558106402543
"Rv2715",0.0131819693860031
"Rv2716",5.0454994838317e-05
"Rv2717c",0.00169391932482032
"Rv2718c",0.00832867619993755
"Rv2719c",0.000559840916908022
"Rv2720",0.0570561418938302
"Rv2721c",0.0202078796076353
"Rv2722",0.00475991110503913
"Rv2723",0.0089495976310165
"Rv2724c",0.00496663067751269
"Rv2725c",0.00264210843264957
"Rv2726c",0.00294113732481375
"Rv2727c",0.00171889449730401
"Rv2728c",6.42604746658869e-05
"Rv2729c",0.084420540447259
"Rv2730",0.00274355820633833
"Rv2731",0.0173641623369767
"Rv2732c",0.00402758155896297
"Rv2733c",0.00499198893042917
"Rv2734",0.00548867896199894
"Rv2735c",0.0235796504301548
"Rv2736c",0.00298270648575479
"Rv2737A",0
"Rv2737c",0.00271095803335476
"Rv2738c",0.0579907382219059
"Rv2739c",0.225304996528234
"Rv2740",0.00986784080500343
"Rv2741",0.000803646741018504
"Rv2742c",0.00182259481219289
"Rv2743c",0.0103143416194611
"Rv2744c",0.0464702459149169
"Rv2745c",0.049028051165428
"Rv2746c",9.28991011225348e-05
"Rv2747",1.91832949533976e-05
"Rv2748c",0.00574922740758979
"Rv2749",0.0126360390161659
"Rv2750",0.0241983601777859
"Rv2751",0.00474922840674864
"Rv2752c",0.00865842434704123
"Rv2753c",0.00228473072608031
"Rv2754c",0.00898495989269798
"Rv2755c",7.68099516453672e-07
"Rv2756c",0.00339710999707781
"Rv2757c",0.00776358838186093
"Rv2758c",0.000506590893463713
"Rv2759c",0.00250208147292675
"Rv2760c",0.000108814492733254
"Rv2761c",0.00640336080928633
"Rv2762c",0.0109092322744275
"Rv2763c",0.0135985638261082
"Rv2764c",0.00189688471358232
"Rv2765",2.35920324661144e-06
"Rv2766c",8.58233145047649e-06
"Rv2767c",0.0437313649314457
"Rv2768c",0.0352929366069309
"Rv2769c",0.0446202209746696
"Rv2770c",0.00210300029370025
"Rv2771c",0.0274851345099237
"Rv2772c",0.0398416694096477
"Rv2773c",0.0638240955923493
"Rv2774c",0.000158751565907964
"Rv2775",0.000357372215316129
"Rv2776c",0.0580853003791144
"Rv2777c",0.031858698655978
"Rv2778c",0.00821548220652504
"Rv2779c",8.67399524042232e-05
"Rv2780",0.0172736414459775
"Rv2781c",0.000208252529287431
"Rv2782c",0.00679494341810626
"Rv2783c",0.00256478760157375
"Rv2784c",0.0398579313281416
"Rv2785c",0.0160473695749797
"Rv2786c",0.0394486620338205
"Rv2787",0.000999548349081892
"Rv2788",0.00216229419761765
"Rv2789c",0.00123428747573419
"Rv2790c",0.0041606182564647
"Rv2791c",0.0122902321611945
"Rv2792c",0.00326892979869539
"Rv2793c",0.0101662982834154
"Rv2794c",0.00550550788133625
"Rv2795c",0.00369485782188903
"Rv2796c",0.00547022713641345
"Rv2797c",0.00215511343841683
"Rv2798c",0.000938140550583654
"Rv2799",0.00683183717837384
"Rv2800",0.000500140106653328
"Rv2801A",0.000634996556623891
"Rv2801c",0.00142516666322212
"Rv2802c",0.0580630327634641
"Rv2803",0.0194157342639207
"Rv2804c",0.0050590407350636
"Rv2805",8.17719997800599e-07
"Rv2806",0.000881822394548653
"Rv2807",0.00259402147709783
"Rv2808",0.0381108785818039
"Rv2809",0.00193097032913533
"Rv2810c",0.0067411021237604
"Rv2811",6.34288431105301e-05
"Rv2812",2.80910150524786e-05
"Rv2813",0.000171170483920046
"Rv2814c",6.26385755620422e-05
"Rv2815c",0.00139571247489344
"Rv2816c",0.267264359541289
"Rv2817c",0.18281446898252
"Rv2818c",0.0003486335757307
"Rv2819c",0.0108368294387945
"Rv2820c",0.0144119541185269
"Rv2821c",0.000294453966289184
"Rv2822c",0.00205658034336795
"Rv2823c",0.00114974606727843
"Rv2824c",0.0312415029720227
"Rv2825c",0.000267444159134494
"Rv2826c",0.0103657794577488
"Rv2827c",0.000494318500326184
"Rv2828A",0.00802848653099157
"Rv2828c",0.0016756421852741
"Rv2829c",0.00753894401035989
"Rv2830c",0.0124374538868704
"Rv2831",0.00540414035547668
"Rv2832c",0.00698979960601151
"Rv2833c",0.000725991623659388
"Rv2834c",0.000720393667873746
"Rv2835c",6.54664445742548e-06
"Rv2836c",0.00481950611430002
"Rv2837c",0.00754989782364629
"Rv2838c",0.005300415902158
"Rv2839c",0.00444156009014856
"Rv2840c",0.00734086023146514
"Rv2841c",0.00337459550131884
"Rv2842c",0.00800415396780431
"Rv2843",0.00998980985466687
"Rv2844",0.0372459130296388
"Rv2845c",0.00297672318816883
"Rv2846c",0.00254679314361886
"Rv2847c",0.000432215755937149
"Rv2848c",0.00311636905680422
"Rv2849c",2.28975954716332e-06
"Rv2850c",0.00139178496370668
"Rv2851c",2.25579401432284e-05
"Rv2852c",0.00113542990264998
"Rv2853",0.0118242849603773
"Rv2854",0.00691345676229089
"Rv2855",0.011452802981059
"Rv2856",0.00256483397377584
"Rv2857c",0.0396630416714195
"Rv2858c",0.0727133892141957
"Rv2859c",0.0575722831340026
"Rv2860c",0.0302409241602143
"Rv2861c",0.00637566198716058
"Rv2862A",0.00399936141656377
"Rv2862c",0.0414364056754704
"Rv2863",0.0216283094185038
"Rv2864c",0.0870926229260485
"Rv2865",0.007948998456851
"Rv2866",0.0238830827204717
"Rv2867c",0.0612289648143474
"Rv2868c",0.00434123678864588
"Rv2869c",0.0219045499481513
"Rv2870c",0.0349760167759529
"Rv2871",0.00551318945291536
"Rv2872",0.00332787134714175
"Rv2873",0.000519825616254483
"Rv2874",0.0144562444300865
"Rv2875",0.0105162192048251
"Rv2876",0.0098037647085514
"Rv2877c",0.113042248199031
"Rv2878c",0.0981566994179176
"Rv2879c",0.0517704892366164
"Rv2880c",0.0398155557021276
"Rv2881c",0.00698160256583213
"Rv2882c",0.000996568562713008
"Rv2883c",0.00109892827629574
"Rv2884",0.000705739292582665
"Rv2885c",0.000498869693298329
"Rv2886c",0.00044297900696169
"Rv2887",0.000559879576071079
"Rv2888c",0.00136751049577532
"Rv2889c",0.0121648894627858
"Rv2890c",0.0107396580051941
"Rv2891",0.00605508218798738
"Rv2892c",0.000128856356020561
"Rv2893",8.99426043051091e-06
"Rv2894c",0.00520970101734566
"Rv2895c",0.00569865734522958
"Rv2896c",0.0132297990534854
"Rv2897c",0.0176242672697955
"Rv2898c",0.123359699806901
"Rv2899c",0.0011268246518105
"Rv2900c",6.91169880607056e-05
"Rv2901c",0.00666020843922395
"Rv2902c",0.00595024557896386
"Rv2903c",0.00340624079955529
"Rv2904c",0.00533623894017467
"Rv2905",0.00136975543757464
"Rv2906c",0.0015612259267591
"Rv2907c",0.000939744358107511
"Rv2908c",0.0294705047562754
"Rv2909c",0.0287198124934781
"Rv2910c",0.0191669918159144
"Rv2911",0.0355500572025639
"Rv2912c",0.00111121335823607
"Rv2913c",8.49960120471344e-06
"Rv2914c",0.00538481501101014
"Rv2915c",0.0159858089073172
"Rv2916c",0.0416378256400853
"Rv2917",0.00573476508714242
"Rv2918c",0.165070517333897
"Rv2919c",0.0442682831879524
"Rv2920c",0.411981653070931
"Rv2921c",0.0165122670486489
"Rv2922A",0.0210333753173647
"Rv2922c",0.0448548262583769
"Rv2923c",0.0620105709408378
"Rv2924c",0.0119313167203028
"Rv2925c",0.00472742240541661
"Rv2926c",0.0141047455131155
"Rv2927c",0.00959219034479257
"Rv2928",0.000628282913527193
"Rv2929",0.00822018765908276
"Rv2930",0.0669161031031767
"Rv2931",0.0190989881319082
"Rv2932",0.000377043052917545
"Rv2933",0.00101785968771224
"Rv2934",0.00301175485382307
"Rv2935",0.0103157491592755
"Rv2936",0.000257587377826062
"Rv2937",0.000726924478841233
"Rv2938",0.00197349045390534
"Rv2939",0.00237226249815142
"Rv2940c",0.00161255969896595
"Rv2941",0.00259260827760096
"Rv2942",0.00483084232955379
"Rv2943",0.0484687657679553
"Rv2943A",0.00691338624120061
"Rv2944",0.00368130149514715
"Rv2945c",0.00769597394147715
"Rv2946c",0.00116653223057157
"Rv2947c",2.16726256040031e-08
"Rv2948c",0.0107203241617301
"Rv2949c",0.009027808137333
"Rv2950c",0.00734981488349172
"Rv2951c",0.0504946262853717
"Rv2952",0.000286014639515166
"Rv2953",0.00898752913966061
"Rv2954c",1.8928682167473e-05
"Rv2955c",0.00847081435718312
"Rv2956",0.0104021437078557
"Rv2957",0.0115804604579842
"Rv2958c",9.38735319715175e-05
"Rv2959c",0.00407790193494913
"Rv2960c",0.0180449158468864
"Rv2961",0.000512327206710251
"Rv2962c",0.0212880068272677
"Rv2963",0.000329181972863673
"Rv2964",0.000320643485191144
"Rv2965c",0.00428532676176473
"Rv2966c",0.0105258577220686
"Rv2967c",0.010520451129443
"Rv2968c",0.0145354899791982
"Rv2969c",0.00129977693508399
"Rv2970A",0
"Rv2970c",0.00135258086857275
"Rv2971",0.00377949347226999
"Rv2972c",0.000870991191434237
"Rv2973c",0.0293323691213709
"Rv2974c",0.0399419149926427
"Rv2975c",0.0275988078689268
"Rv2976c",0.000377812883938291
"Rv2977c",0.0210348522583722
"Rv2978c",0.00455306596548134
"Rv2979c",0.00279192312388863
"Rv2980",0.019579159330836
"Rv2981c",0.012623847591333
"Rv2982c",0.03258060758335
"Rv2983",0.0444445452194438
"Rv2984",0.0369151620809431
"Rv2985",0.0339360708815596
"Rv2986c",0.0896767833519572
"Rv2987c",0.33464012244672
"Rv2988c",0.390317948677475
"Rv2989",0.244090544800437
"Rv2990c",0.0776109880120386
"Rv2991",0.00304163520562272
"Rv2992c",0.0121766120394977
"Rv2993c",0.0108906255478434
"Rv2994",0.00199973907723402
"Rv2995c",0.000839616796489094
"Rv2996c",0.0220181952110418
"Rv2997",0.00987799588355162
"Rv2998",0.00176688866503075
"Rv2998A",0.000303371060845624
"Rv2999",0.0144408257384215
"Rv3000",0.0157192121893244
"Rv3001c",0.00820551772965127
"Rv3002c",0.00748654882697672
"Rv3003c",0.01060283420947
"Rv3004",0.042256842596704
"Rv3005c",0.0119851571088908
"Rv3006",0.01307263895712
"Rv3007c",0.00214322916910838
"Rv3008",0.0574921583275481
"Rv3009c",6.10087502411818e-06
"Rv3010c",0.00077166979328892
"Rv3011c",0.0545934408988988
"Rv3012c",0.0108336043007895
"Rv3013",0.233638483327632
"Rv3014c",0.026114213656685
"Rv3015c",0.0632616613636571
"Rv3016",0.0057263143084544
"Rv3017c",0.000133708694819415
"Rv3018A",0
"Rv3018c",0.0412440205288741
"Rv3019c",0
"Rv3020c",0
"Rv3021c",0
"Rv3022A",0.00586874193549848
"Rv3022c",0
"Rv3023c",0.000200860521993811
"Rv3024c",0.00973692084031214
"Rv3025c",0.00425984094683017
"Rv3026c",0.0186074140151634
"Rv3027c",0.0119181278076798
"Rv3028c",0.0166341082124932
"Rv3029c",0.010881682673042
"Rv3030",0.0564356815702192
"Rv3031",0.0476678117230339
"Rv3032",0.0388363201870741
"Rv3032A",0.0166072266525065
"Rv3033",0.0215356114774621
"Rv3034c",0.00382052380551216
"Rv3035",3.45638984706728e-06
"Rv3036c",0.00551110855976887
"Rv3037c",0.00357680173009545
"Rv3038c",0.00013315997881578
"Rv3039c",1.91955662953898e-05
"Rv3040c",3.26848511949495e-05
"Rv3041c",0.000499957583071564
"Rv3042c",6.2280238174372e-05
"Rv3043c",0.00602690984665692
"Rv3044",0.00348721021418296
"Rv3045",0.00467450503588857
"Rv3046c",0.0419127586018482
"Rv3047c",0.000390856421830625
"Rv3048c",0.000491178993243675
"Rv3049c",0.000432815237834407
"Rv3050c",0.0443439997695553
"Rv3051c",0.0144121366071372
"Rv3052c",0.0328199014228999
"Rv3053c",0.018213919957259
"Rv3054c",0.027067706275007
"Rv3055",7.75682628861778e-05
"Rv3056",0.000197214297152496
"Rv3057c",0.0222349935340309
"Rv3058c",0.00896658118608369
"Rv3059",0.0312264315683921
"Rv3060c",0.0192715263242249
"Rv3061c",0.000266985952004826
"Rv3062",0.000268867647717275
"Rv3063",0.000163403272228522
"Rv3064c",0.00134818414772075
"Rv3065",2.15383089444282e-05
"Rv3066",0.00302792522866691
"Rv3067",0.0173917749381709
"Rv3068c",5.12734831378631e-06
"Rv3069",0.0182918009611
"Rv3070",0.0008246722935235
"Rv3071",0.00587480308960633
"Rv3072c",0.000824518825293501
"Rv3073c",0.00444651976047147
"Rv3074",0.368449442119745
"Rv3075c",0.0258238694017512
"Rv3076",0.0455963379450796
"Rv3077",0.0669083760413012
"Rv3078",0.0181392422705535
"Rv3079c",0.000482417375703659
"Rv3080c",0.00286614866423315
"Rv3081",0.00258389729073875
"Rv3082c",0.0246082517030824
"Rv3083",0.0112646172391174
"Rv3084",0.00798001410720619
"Rv3085",0.00528493699439919
"Rv3086",0.000176009289041529
"Rv3087",0.00850609127780745
"Rv3088",0.0166250968824482
"Rv3089",0.0152184425612933
"Rv3090",0.0245906985295093
"Rv3091",0.0019934814680787
"Rv3092c",0.0297209288360595
"Rv3093c",0.0186303325144641
"Rv3094c",0.0398169095942308
"Rv3095",0.118328480104385
"Rv3096",0.000609799101284962
"Rv3097c",0.0104770013742632
"Rv3098A",0.00313327433976059
"Rv3098c",0.000976172966266067
"Rv3099c",0.00592186727928246
"Rv3100c",0.00783192915952743
"Rv3101c",0.0230649792105313
"Rv3102c",0.00955722640116848
"Rv3103c",0.000567032856994656
"Rv3104c",0.00818400786115299
"Rv3105c",0.00933249123950988
"Rv3106",0.00589246459843048
"Rv3107c",0.000868757049854366
"Rv3108",0.00951180079654989
"Rv3109",0.441966475304237
"Rv3110",0.248411420024962
"Rv3111",0.237636720037394
"Rv3112",0.138900043796377
"Rv3113",0.354392452183301
"Rv3114",0.20458250295199
"Rv3115",0.000200860521993811
"Rv3116",0.0102249614978313
"Rv3117",0.0274181140594295
"Rv3118",0.0120858212001517
"Rv3119",0.0180267707578994
"Rv3120",5.48160108441201e-06
"Rv3121",0.00109537659206942
"Rv3122",0.00258382445809322
"Rv3123",0.00796339871209405
"Rv3124",0.0533064592888359
"Rv3125c",0.0643062656994043
"Rv3126c",0.00225146666348307
"Rv3127",0.139964806290116
"Rv3128c",0.0320015862006924
"Rv3129",0.115246727599514
"Rv3130c",0.180619719081533
"Rv3131",0.279035942242996
"Rv3132c",0.0269837059634097
"Rv3133c",0.0490691590947409
"Rv3134c",3.32120049852766e-06
"Rv3135",0.0041490258822471
"Rv3136",0.0434828979992743
"Rv3136A",0.019133044900688
"Rv3137",0.0227007292153558
"Rv3138",9.0299489295978e-05
"Rv3139",0.00492727820515077
"Rv3140",0.00804439109438584
"Rv3141",0.00313632081943936
"Rv3142c",0.0308566728846456
"Rv3143",0.0202462117011713
"Rv3144c",0.038633819117828
"Rv3145",0.0106349599378334
"Rv3146",0.0272775115897942
"Rv3147",0.0200919405552304
"Rv3148",0.0250577062965549
"Rv3149",0.0203360149108976
"Rv3150",0.0164449387208469
"Rv3151",0.0114376097092762
"Rv3152",0.0119455957745839
"Rv3153",0.00216302898415028
"Rv3154",0.00469395256175642
"Rv3155",0.016605845119215
"Rv3156",0.0124102472456642
"Rv3157",0.0131623984918008
"Rv3158",0.0100182035964811
"Rv3159c",0.00774076519790486
"Rv3160c",0.0453300248059233
"Rv3161c",0.0380097212680161
"Rv3162c",0.0434010436992961
"Rv3163c",0.0253214903576745
"Rv3164c",0.0335806837382768
"Rv3165c",0.0174281623329333
"Rv3166c",0.00970745818765222
"Rv3167c",0.0223377103384018
"Rv3168",0.000840616024160682
"Rv3169",0.00186912271137784
"Rv3170",0.00222895228184997
"Rv3171c",0.00897678698233007
"Rv3172c",0.00148403839257669
"Rv3173c",0.0142566511426092
"Rv3174",0.0293368368107545
"Rv3175",1.85231173371366e-05
"Rv3176c",0.00275446451663091
"Rv3177",0.0260060572608624
"Rv3178",0.00532598307643917
"Rv3179",0.000975996861539635
"Rv3180c",0.008742697389992
"Rv3181c",0.0106659674185598
"Rv3182",0.0214565300993021
"Rv3183",0.0307405537894606
"Rv3184",0.00139571247489344
"Rv3185",6.26385755620422e-05
"Rv3186",0.00139571247489344
"Rv3187",6.26385755620422e-05
"Rv3188",0.0478353249829365
"Rv3189",0.0292649045421541
"Rv3190A",0.0128293271030203
"Rv3190c",0.0417431359622255
"Rv3191c",0.000572861831142381
"Rv3192",0.0134757962763398
"Rv3193c",0.00492077912529475
"Rv3194c",0.0547478135749736
"Rv3195",0.0168584331693766
"Rv3196",0.000197052585015983
"Rv3196A",0.00312023813763208
"Rv3197",0.0477190903206013
"Rv3197A",0.0138529556207696
"Rv3198A",0.00544297765648911
"Rv3198c",0.00949637700771858
"Rv3199c",0.0414115918199405
"Rv3200c",0.0140882820547229
"Rv3201c",0.00461384822377201
"Rv3202c",0.00327206375825351
"Rv3203",0.00201079959514286
"Rv3204",0.00365504502850586
"Rv3205c",0.000636639423136951
"Rv3206c",0.0467384730331489
"Rv3207c",0.0486321673873578
"Rv3208",0.000596397512128333
"Rv3208A",0.0495420252431637
"Rv3209",0.00189832892011676
"Rv3210c",5.53960731363896e-06
"Rv3211",1.08395647381473e-05
"Rv3212",0.00121007843517913
"Rv3213c",0.0056947408269893
"Rv3214",0.00159141016718423
"Rv3215",1.22219148435243e-05
"Rv3216",0.00610863204952246
"Rv3217c",0.00240373724067552
"Rv3218",0.0123682629620151
"Rv3219",0.0149879539282086
"Rv3220c",0.000980458011660152
"Rv3221A",0.00712085274034167
"Rv3221c",0.000219126651339589
"Rv3222c",0.00186374754412644
"Rv3223c",0.0259692371537793
"Rv3224",0.05201284683284
"Rv3224A",0.000778721100233244
"Rv3224B",0.000269558977074878
"Rv3225c",0.0279945733317888
"Rv3226c",0.097712668113653
"Rv3227",0.00997479466955425
"Rv3228",0.0630260034344934
"Rv3229c",0.788510972541861
"Rv3230c",0.202654000978743
"Rv3231c",0.0107842471493017
"Rv3232c",0.0264515578089618
"Rv3233c",0.0420726607876589
"Rv3234c",0.0447254394700973
"Rv3235",0.0100887973745591
"Rv3236c",0.00434014460155836
"Rv3237c",0.0382785526569622
"Rv3238c",0.000996265698128279
"Rv3239c",0.0166708809624587
"Rv3240c",0.00998985475489363
"Rv3241c",0.0192572823148238
"Rv3242c",0.0492771293202378
"Rv3243c",0.00021440351603533
"Rv3244c",7.00409950524222e-06
"Rv3245c",0.00649125661526301
"Rv3246c",4.50964883714904e-05
"Rv3247c",0.00582596265027954
"Rv3248c",0.000115937963040603
"Rv3249c",0.0168333353727887
"Rv3250c",0.0147737958499973
"Rv3251c",0
"Rv3252c",0.0342285883955884
"Rv3253c",0.0235736254754484
"Rv3254",0.00463134482970643
"Rv3255c",0.00132789204423725
"Rv3256c",0.0053906395365217
"Rv3257c",0.0128275550852103
"Rv3258c",0.0451583678280424
"Rv3259",0.000374212265024814
"Rv3260c",0.0387331577101796
"Rv3261",0.0666716028477826
"Rv3262",0.067265023917292
"Rv3263",0.00310037619719612
"Rv3264c",6.41495175548659e-06
"Rv3265c",0.0025853400201792
"Rv3266c",0.00612936140592061
"Rv3267",0.00677750691422772
"Rv3268",5.68698496153999e-05
"Rv3269",0.0029139423423679
"Rv3270",0.0131362592443462
"Rv3271c",0.00218415068505027
"Rv3272",0.0377418428449084
"Rv3273",0.0164296500303324
"Rv3274c",0.00446704327230672
"Rv3275c",0.00136529945159459
"Rv3276c",0.0078881376070311
"Rv3277",0.0255584431323196
"Rv3278c",0.0942789665937884
"Rv3279c",0.00606115908893349
"Rv3280",0.0105134614769806
"Rv3281",0.0135729390758019
"Rv3282",0.000525471164168453
"Rv3283",0.000790321316768668
"Rv3284",0.0199493096383617
"Rv3285",0.000320109319840678
"Rv3286c",0.059751567123588
"Rv3287c",0.0325309983576953
"Rv3288c",0.0739117163843293
"Rv3289c",0.217572981695872
"Rv3290c",0.408752220432627
"Rv3291c",0.00938249018064689
"Rv3292",0.00340228610281089
"Rv3293",0.000101291675740683
"Rv3294c",1.29441329700517e-05
"Rv3295",0.0565758928716852
"Rv3296",0.00721169723282456
"Rv3297",0.00128155293318394
"Rv3298c",0.0162484906115646
"Rv3299c",0.0271794450732694
"Rv3300c",0.00605239024283208
"Rv3301c",0.0156913440682443
"Rv3302c",0.0144305068851427
"Rv3303c",0.0495596484918798
"Rv3304",0.00222390928709321
"Rv3305c",0.0172798753471951
"Rv3306c",0.00530583891721125
"Rv3307",0.0659223964601236
"Rv3308",0.0685686985375617
"Rv3309c",0.00633553102514917
"Rv3310",0.116625898854227
